Entity,Code,Day,people_vaccinated
Dominican Republic,DOM,2021-03-05,303490
Dominican Republic,DOM,2021-03-06,375265
Dominican Republic,DOM,2021-03-08,400041
Dominican Republic,DOM,2021-03-09,480237
Dominican Republic,DOM,2021-03-10,547091
Dominican Republic,DOM,2021-03-11,606006
Dominican Republic,DOM,2021-03-15,675000
Dominican Republic,DOM,2021-03-23,800000
Dominican Republic,DOM,2021-03-30,856474
Dominican Republic,DOM,2021-04-01,1000000
Ecuador,ECU,2021-01-21,0
Ecuador,ECU,2021-01-22,108
Ecuador,ECU,2021-01-27,2982
Ecuador,ECU,2021-02-04,6228
Ecuador,ECU,2021-02-17,6228
Ecuador,ECU,2021-02-24,20784
Ecuador,ECU,2021-03-01,35886
Ecuador,ECU,2021-03-04,53088
Ecuador,ECU,2021-03-05,64920
Ecuador,ECU,2021-03-08,68244
Ecuador,ECU,2021-03-09,69030
Ecuador,ECU,2021-03-11,89687
Ecuador,ECU,2021-03-12,116948
Ecuador,ECU,2021-03-13,119222
Ecuador,ECU,2021-03-15,121054
Ecuador,ECU,2021-03-21,140765
Ecuador,ECU,2021-03-23,143614
Ecuador,ECU,2021-03-24,152526
Ecuador,ECU,2021-03-26,172413
Ecuador,ECU,2021-03-27,174642
Ecuador,ECU,2021-03-29,182329
El Salvador,SLV,2021-02-17,0
El Salvador,SLV,2021-02-22,6000
El Salvador,SLV,2021-02-25,16000
El Salvador,SLV,2021-03-14,25000
El Salvador,SLV,2021-03-17,36000
El Salvador,SLV,2021-03-18,41512
El Salvador,SLV,2021-03-21,49000
El Salvador,SLV,2021-03-28,70000
El Salvador,SLV,2021-03-31,99855
El Salvador,SLV,2021-04-01,120476
England,,2020-12-13,55576
England,,2020-12-20,574829
England,,2020-12-27,842638
England,,2021-01-03,1172675
England,,2021-01-10,1959151
England,,2021-01-11,2080280
England,,2021-01-12,2254556
England,,2021-01-13,2494371
England,,2021-01-14,2769164
England,,2021-01-15,3090058
England,,2021-01-16,3365492
England,,2021-01-17,3520056
England,,2021-01-18,3687206
England,,2021-01-19,3985579
England,,2021-01-20,4303730
England,,2021-01-21,4661293
England,,2021-01-22,5085771
England,,2021-01-23,5529101
England,,2021-01-24,5727693
England,,2021-01-25,5962544
England,,2021-01-26,6221850
England,,2021-01-27,6473752
England,,2021-01-28,6816945
England,,2021-01-29,7253305
England,,2021-01-30,7792996
England,,2021-01-31,8082355
England,,2021-02-01,8362868
England,,2021-02-02,8663041
England,,2021-02-03,9041835
England,,2021-02-04,9430261
England,,2021-02-05,9831897
England,,2021-02-06,10290215
England,,2021-02-07,10519729
England,,2021-02-08,10771998
England,,2021-02-09,11083652
England,,2021-02-10,11422507
England,,2021-02-11,11809241
England,,2021-02-12,12246166
England,,2021-02-13,12675663
England,,2021-02-14,12862909
England,,2021-02-15,13082669
England,,2021-02-16,13395338
England,,2021-02-17,13817914
England,,2021-02-18,14214176
England,,2021-02-19,14537978
England,,2021-02-20,14844087
England,,2021-02-21,14958074
England,,2021-02-22,15113158
England,,2021-02-23,15398055
England,,2021-02-24,15794992
England,,2021-02-25,16227104
England,,2021-02-26,16679881
England,,2021-02-27,17051245
England,,2021-02-28,17212804
England,,2021-03-01,17373384
England,,2021-03-02,17554700
England,,2021-03-03,17785702
England,,2021-03-04,18106090
England,,2021-03-05,18491771
England,,2021-03-06,18875389
England,,2021-03-07,19015497
England,,2021-03-08,19199233
England,,2021-03-09,19380360
England,,2021-03-10,19587080
England,,2021-03-11,19798473
England,,2021-03-12,20111189
England,,2021-03-13,20568821
England,,2021-03-14,20791838
England,,2021-03-15,21122514
England,,2021-03-16,21493356
England,,2021-03-17,21886125
England,,2021-03-18,22337590
England,,2021-03-19,22873079
England,,2021-03-20,23559503
England,,2021-03-21,23854862
England,,2021-03-22,24137423
England,,2021-03-23,24406074
England,,2021-03-24,24681955
England,,2021-03-25,24940005
England,,2021-03-26,25284013
England,,2021-03-27,25651406
England,,2021-03-28,25903782
England,,2021-03-29,26090111
England,,2021-03-30,26266174
England,,2021-03-31,26454219
England,,2021-04-01,26576629
Equatorial Guinea,GNQ,2021-03-16,5765
Equatorial Guinea,GNQ,2021-03-29,9748
Equatorial Guinea,GNQ,2021-04-01,11090
Estonia,EST,2021-01-28,25415
Estonia,EST,2021-01-29,26412
Estonia,EST,2021-01-30,27633
Estonia,EST,2021-01-31,27900
Estonia,EST,2021-02-01,28186
Estonia,EST,2021-02-02,28907
Estonia,EST,2021-02-03,30158
Estonia,EST,2021-02-04,31864
Estonia,EST,2021-02-05,33927
Estonia,EST,2021-02-06,35492
Estonia,EST,2021-02-07,35905
Estonia,EST,2021-02-08,35917
Estonia,EST,2021-02-10,39147
Estonia,EST,2021-02-11,41731
Estonia,EST,2021-02-12,44486
Estonia,EST,2021-02-13,46020
Estonia,EST,2021-02-14,46152
Estonia,EST,2021-02-15,46154
Estonia,EST,2021-02-16,46740
Estonia,EST,2021-02-17,48573
Estonia,EST,2021-02-18,52263
Estonia,EST,2021-02-19,57543
Estonia,EST,2021-02-20,61316
Estonia,EST,2021-02-21,61904
Estonia,EST,2021-02-22,62415
Estonia,EST,2021-02-23,64508
Estonia,EST,2021-02-24,68297
Estonia,EST,2021-02-25,68629
Estonia,EST,2021-02-27,77536
Estonia,EST,2021-03-01,78759
Estonia,EST,2021-03-02,81209
Estonia,EST,2021-03-04,87086
Estonia,EST,2021-03-05,92270
Estonia,EST,2021-03-07,101452
Estonia,EST,2021-03-09,105845
Estonia,EST,2021-03-10,109865
Estonia,EST,2021-03-11,113898
Estonia,EST,2021-03-13,127829
Estonia,EST,2021-03-14,133263
Estonia,EST,2021-03-15,138543
Estonia,EST,2021-03-16,141912
Estonia,EST,2021-03-17,145665
Estonia,EST,2021-03-18,150844
Estonia,EST,2021-03-19,157489
Estonia,EST,2021-03-20,163936
Estonia,EST,2021-03-21,166163
Estonia,EST,2021-03-22,167488
Estonia,EST,2021-03-23,169435
Estonia,EST,2021-03-24,172183
Estonia,EST,2021-03-25,177457
Estonia,EST,2021-03-27,191723
Estonia,EST,2021-03-28,193870
Estonia,EST,2021-03-29,194358
Estonia,EST,2021-03-31,198905
Estonia,EST,2021-04-01,203365
Estonia,EST,2021-04-02,211367
Europe,,2020-12-13,86465
Europe,,2020-12-15,114965
Europe,,2020-12-20,703786
Europe,,2020-12-22,727286
Europe,,2020-12-27,1107792
Europe,,2020-12-28,1142594
Europe,,2020-12-29,1218736
Europe,,2020-12-30,1354522
Europe,,2020-12-31,1454333
Europe,,2021-01-01,1489171
Europe,,2021-01-02,2343474
Europe,,2021-01-03,2803996
Europe,,2021-01-04,3072777
Europe,,2021-01-05,3368805
Europe,,2021-01-06,3609353
Europe,,2021-01-07,3974342
Europe,,2021-01-08,4342556
Europe,,2021-01-09,4535717
Europe,,2021-01-10,5603449
Europe,,2021-01-11,6166764
Europe,,2021-01-12,6815082
Europe,,2021-01-13,7828217
Europe,,2021-01-14,8651438
Europe,,2021-01-15,9485672
Europe,,2021-01-16,9991089
Europe,,2021-01-17,10451440
Europe,,2021-01-18,11202244
Europe,,2021-01-19,12000075
Europe,,2021-01-20,12843448
Europe,,2021-01-21,13740097
Europe,,2021-01-22,14647420
Europe,,2021-01-23,15352794
Europe,,2021-01-24,15943936
Europe,,2021-01-25,16651496
Europe,,2021-01-26,17361552
Europe,,2021-01-27,18225098
Europe,,2021-01-28,19058365
Europe,,2021-01-29,19852238
Europe,,2021-01-30,20606962
Europe,,2021-01-31,21293931
Europe,,2021-02-01,21844769
Europe,,2021-02-02,22558802
Europe,,2021-02-03,23361505
Europe,,2021-02-04,24207043
Europe,,2021-02-05,24979571
Europe,,2021-02-06,25666789
Europe,,2021-02-07,26267176
Europe,,2021-02-08,27157636
Europe,,2021-02-09,27898152
Europe,,2021-02-10,29910309
Europe,,2021-02-11,30915905
Europe,,2021-02-12,31944144
Europe,,2021-02-13,32655882
Europe,,2021-02-14,33789844
Europe,,2021-02-15,34481178
Europe,,2021-02-16,35243378
Europe,,2021-02-17,36257730
Europe,,2021-02-18,37389452
Europe,,2021-02-19,38276001
Europe,,2021-02-20,38937123
Europe,,2021-02-21,39662010
Europe,,2021-02-22,40510871
Europe,,2021-02-23,41395014
Europe,,2021-02-24,42693173
Europe,,2021-02-25,43931460
Europe,,2021-02-26,45240609
Europe,,2021-02-27,46186942
Europe,,2021-02-28,47175856
Europe,,2021-03-01,50137747
Europe,,2021-03-02,51180015
Europe,,2021-03-03,52619079
Europe,,2021-03-04,54617966
Europe,,2021-03-05,56190778
Europe,,2021-03-06,57598765
Europe,,2021-03-07,58828770
Europe,,2021-03-08,60017231
Europe,,2021-03-09,61275437
Europe,,2021-03-10,62693513
Europe,,2021-03-11,64362139
Europe,,2021-03-12,65983470
Europe,,2021-03-13,67399236
Europe,,2021-03-14,68476967
Europe,,2021-03-15,69818014
Europe,,2021-03-16,70840266
Europe,,2021-03-17,72179046
Europe,,2021-03-18,73463353
Europe,,2021-03-19,74900652
Europe,,2021-03-20,76790627
Europe,,2021-03-21,77817987
Europe,,2021-03-22,79298395
Europe,,2021-03-23,80712011
Europe,,2021-03-24,82308152
Europe,,2021-03-25,83900211
Europe,,2021-03-26,85928325
Europe,,2021-03-27,87149145
Europe,,2021-03-28,88235760
Europe,,2021-03-29,90910849
Europe,,2021-03-30,92316348
Europe,,2021-03-31,94464466
Europe,,2021-04-01,96075260
Europe,,2021-04-02,96437123
European Union,,2020-12-27,50714
European Union,,2020-12-28,84912
European Union,,2020-12-29,159987
European Union,,2020-12-30,290471
European Union,,2020-12-31,390210
European Union,,2021-01-01,425042
European Union,,2021-01-02,531345
European Union,,2021-01-03,616507
European Union,,2021-01-04,885282
European Union,,2021-01-05,1177925
European Union,,2021-01-06,1409409
European Union,,2021-01-07,1767845
European Union,,2021-01-08,2127443
European Union,,2021-01-09,2320469
European Union,,2021-01-10,2479231
European Union,,2021-01-11,2896090
European Union,,2021-01-12,3331303
European Union,,2021-01-13,3855659
European Union,,2021-01-14,4344800
European Union,,2021-01-15,4830564
European Union,,2021-01-16,5038331
European Union,,2021-01-17,5308190
European Union,,2021-01-18,5853004
European Union,,2021-01-19,6302465
European Union,,2021-01-20,6744907
European Union,,2021-01-21,7182084
European Union,,2021-01-22,7572033
European Union,,2021-01-23,7740504
European Union,,2021-01-24,8041866
European Union,,2021-01-25,8420988
European Union,,2021-01-26,8753839
European Union,,2021-01-27,9250692
European Union,,2021-01-28,9616962
European Union,,2021-01-29,9884951
European Union,,2021-01-30,10034518
European Union,,2021-01-31,10398955
European Union,,2021-02-01,10598699
European Union,,2021-02-02,10871884
European Union,,2021-02-03,11160754
European Union,,2021-02-04,11485762
European Union,,2021-02-05,11741333
European Union,,2021-02-06,11877148
European Union,,2021-02-07,12179981
European Union,,2021-02-08,12716845
European Union,,2021-02-09,13039466
European Union,,2021-02-10,13328127
European Union,,2021-02-11,13809487
European Union,,2021-02-12,14165795
European Union,,2021-02-13,14370432
European Union,,2021-02-14,14724176
European Union,,2021-02-15,15131756
European Union,,2021-02-16,15515167
European Union,,2021-02-17,16004331
European Union,,2021-02-18,16633116
European Union,,2021-02-19,17128970
European Union,,2021-02-20,17454311
European Union,,2021-02-21,18020690
European Union,,2021-02-22,18663535
European Union,,2021-02-23,19185915
European Union,,2021-02-24,19977202
European Union,,2021-02-25,20687043
European Union,,2021-02-26,21467403
European Union,,2021-02-27,21968691
European Union,,2021-02-28,22753648
European Union,,2021-03-01,23533858
European Union,,2021-03-02,24286653
European Union,,2021-03-03,25243300
European Union,,2021-03-04,26397353
European Union,,2021-03-05,27285532
European Union,,2021-03-06,28093516
European Union,,2021-03-07,29087206
European Union,,2021-03-08,29984546
European Union,,2021-03-09,30942628
European Union,,2021-03-10,31902829
European Union,,2021-03-11,33165393
European Union,,2021-03-12,34266735
European Union,,2021-03-13,35067682
European Union,,2021-03-14,35835197
European Union,,2021-03-15,36743838
European Union,,2021-03-16,37300754
European Union,,2021-03-17,38246058
European Union,,2021-03-18,38902194
European Union,,2021-03-19,39559917
European Union,,2021-03-20,40639070
European Union,,2021-03-21,41254172
European Union,,2021-03-22,42377677
European Union,,2021-03-23,43390219
European Union,,2021-03-24,44561034
European Union,,2021-03-25,45732840
European Union,,2021-03-26,47267947
European Union,,2021-03-27,48047768
European Union,,2021-03-28,48757469
European Union,,2021-03-29,49919358
European Union,,2021-03-30,50983434
European Union,,2021-03-31,52651908
European Union,,2021-04-01,53899374
European Union,,2021-04-02,54161810
Faeroe Islands,FRO,2021-01-29,3993
Faeroe Islands,FRO,2021-02-06,4051
Faeroe Islands,FRO,2021-02-08,4098
Faeroe Islands,FRO,2021-02-10,4134
Faeroe Islands,FRO,2021-02-21,4167
Faeroe Islands,FRO,2021-02-23,4172
Faeroe Islands,FRO,2021-02-24,4190
Faeroe Islands,FRO,2021-03-03,4211
Faeroe Islands,FRO,2021-03-04,4238
Faeroe Islands,FRO,2021-03-05,4251
Faeroe Islands,FRO,2021-03-06,4251
Faeroe Islands,FRO,2021-03-08,4260
Faeroe Islands,FRO,2021-03-12,4901
Faeroe Islands,FRO,2021-03-16,4988
Faeroe Islands,FRO,2021-03-17,5173
Faeroe Islands,FRO,2021-03-18,5309
Faeroe Islands,FRO,2021-03-22,5388
Faeroe Islands,FRO,2021-03-26,5586
Faeroe Islands,FRO,2021-03-27,5853
Faeroe Islands,FRO,2021-03-30,6641
Falkland Islands,FLK,2021-02-07,0
Falkland Islands,FLK,2021-02-15,1515
Falkland Islands,FLK,2021-02-22,1732
Falkland Islands,FLK,2021-03-26,2187
Finland,FIN,2021-01-25,106098
Finland,FIN,2021-01-26,110047
Finland,FIN,2021-01-27,117555
Finland,FIN,2021-01-28,127783
Finland,FIN,2021-01-29,137551
Finland,FIN,2021-01-30,144520
Finland,FIN,2021-02-01,145557
Finland,FIN,2021-02-02,145770
Finland,FIN,2021-02-03,149951
Finland,FIN,2021-02-04,159624
Finland,FIN,2021-02-05,164636
Finland,FIN,2021-02-06,169194
Finland,FIN,2021-02-07,170335
Finland,FIN,2021-02-08,170641
Finland,FIN,2021-02-09,173558
Finland,FIN,2021-02-10,178005
Finland,FIN,2021-02-11,187384
Finland,FIN,2021-02-12,197540
Finland,FIN,2021-02-13,206283
Finland,FIN,2021-02-14,209510
Finland,FIN,2021-02-15,210194
Finland,FIN,2021-02-16,216463
Finland,FIN,2021-02-17,229558
Finland,FIN,2021-02-18,243973
Finland,FIN,2021-02-19,262145
Finland,FIN,2021-02-20,276280
Finland,FIN,2021-02-21,287998
Finland,FIN,2021-02-24,302342
Finland,FIN,2021-02-25,319559
Finland,FIN,2021-02-26,347082
Finland,FIN,2021-02-27,361744
Finland,FIN,2021-02-28,370874
Finland,FIN,2021-03-01,384476
Finland,FIN,2021-03-03,404436
Finland,FIN,2021-03-04,425545
Finland,FIN,2021-03-05,448680
Finland,FIN,2021-03-06,480647
Finland,FIN,2021-03-08,481577
Finland,FIN,2021-03-09,490735
Finland,FIN,2021-03-10,515218
Finland,FIN,2021-03-11,539618
Finland,FIN,2021-03-12,565463
Finland,FIN,2021-03-13,587848
Finland,FIN,2021-03-14,596638
Finland,FIN,2021-03-15,597471
Finland,FIN,2021-03-16,610873
Finland,FIN,2021-03-17,636349
Finland,FIN,2021-03-18,671647
Finland,FIN,2021-03-19,701203
Finland,FIN,2021-03-20,724524
Finland,FIN,2021-03-21,732121
Finland,FIN,2021-03-22,733798
Finland,FIN,2021-03-23,742812
Finland,FIN,2021-03-24,759827
Finland,FIN,2021-03-25,783740
Finland,FIN,2021-03-26,809974
Finland,FIN,2021-03-27,832602
Finland,FIN,2021-03-29,843706
Finland,FIN,2021-03-30,862639
Finland,FIN,2021-03-31,892580
Finland,FIN,2021-04-01,930842
Finland,FIN,2021-04-02,965298
France,FRA,2020-12-27,13
France,FRA,2020-12-28,52
France,FRA,2020-12-29,138
France,FRA,2020-12-30,237
France,FRA,2020-12-31,316
France,FRA,2021-01-01,325
France,FRA,2021-01-02,367
France,FRA,2021-01-03,441
France,FRA,2021-01-04,1800
France,FRA,2021-01-05,6744
France,FRA,2021-01-06,17064
France,FRA,2021-01-07,43282
France,FRA,2021-01-08,76022
France,FRA,2021-01-09,86315
France,FRA,2021-01-10,91629
France,FRA,2021-01-11,125412
France,FRA,2021-01-12,179119
France,FRA,2021-01-13,235786
France,FRA,2021-01-14,306206
France,FRA,2021-01-15,364846
France,FRA,2021-01-16,382326
France,FRA,2021-01-17,391910
France,FRA,2021-01-18,468073
France,FRA,2021-01-19,585735
France,FRA,2021-01-20,708973
France,FRA,2021-01-21,850380
France,FRA,2021-01-22,959716
France,FRA,2021-01-23,995147
France,FRA,2021-01-24,1003968
France,FRA,2021-01-25,1075045
France,FRA,2021-01-26,1165852
France,FRA,2021-01-27,1262972
France,FRA,2021-01-28,1372680
France,FRA,2021-01-29,1453325
France,FRA,2021-01-30,1479909
France,FRA,2021-01-31,1486493
France,FRA,2021-02-01,1541079
France,FRA,2021-02-02,1615088
France,FRA,2021-02-03,1687026
France,FRA,2021-02-04,1772602
France,FRA,2021-02-05,1843763
France,FRA,2021-02-06,1866091
France,FRA,2021-02-07,1871604
France,FRA,2021-02-08,1922706
France,FRA,2021-02-09,1990860
France,FRA,2021-02-10,2060675
France,FRA,2021-02-11,2146212
France,FRA,2021-02-12,2225321
France,FRA,2021-02-13,2249685
France,FRA,2021-02-14,2255597
France,FRA,2021-02-15,2298086
France,FRA,2021-02-16,2357946
France,FRA,2021-02-17,2409831
France,FRA,2021-02-18,2476748
France,FRA,2021-02-19,2540702
France,FRA,2021-02-20,2560982
France,FRA,2021-02-21,2564530
France,FRA,2021-02-22,2603702
France,FRA,2021-02-23,2656447
France,FRA,2021-02-24,2712800
France,FRA,2021-02-25,2808490
France,FRA,2021-02-26,2917925
France,FRA,2021-02-27,2967937
France,FRA,2021-02-28,2974019
France,FRA,2021-03-01,3036605
France,FRA,2021-03-02,3133478
France,FRA,2021-03-03,3245517
France,FRA,2021-03-04,3392269
France,FRA,2021-03-05,3581812
France,FRA,2021-03-06,3772579
France,FRA,2021-03-07,3881967
France,FRA,2021-03-08,3996329
France,FRA,2021-03-09,4164418
France,FRA,2021-03-10,4337343
France,FRA,2021-03-11,4569849
France,FRA,2021-03-12,4853278
France,FRA,2021-03-13,5072244
France,FRA,2021-03-14,5135616
France,FRA,2021-03-15,5295735
France,FRA,2021-03-17,5630671
France,FRA,2021-03-20,6146162
France,FRA,2021-03-21,6199118
France,FRA,2021-03-22,6370705
France,FRA,2021-03-23,6616899
France,FRA,2021-03-24,6870993
France,FRA,2021-03-25,7198795
France,FRA,2021-03-26,7550454
France,FRA,2021-03-27,7742466
France,FRA,2021-03-28,7798091
France,FRA,2021-03-29,8004958
France,FRA,2021-03-31,8535750
France,FRA,2021-04-01,8833275
Gabon,GAB,2021-03-22,0
Gabon,GAB,2021-03-31,301
Gabon,GAB,2021-04-02,2433
Gambia,GMB,2021-03-09,0
Gambia,GMB,2021-03-28,5345
Georgia,GEO,2021-03-14,0
Georgia,GEO,2021-03-29,4924
Georgia,GEO,2021-03-31,7822
Germany,DEU,2020-12-27,23779
Germany,DEU,2020-12-28,42165
Germany,DEU,2020-12-29,89778
Germany,DEU,2020-12-30,150599
Germany,DEU,2020-12-31,198958
Germany,DEU,2021-01-01,218233
Germany,DEU,2021-01-02,270623
Germany,DEU,2021-01-03,294714
Germany,DEU,2021-01-04,343060
Germany,DEU,2021-01-05,396394
Germany,DEU,2021-01-06,459137
Germany,DEU,2021-01-07,514883
Germany,DEU,2021-01-08,577248
Germany,DEU,2021-01-09,638047
Germany,DEU,2021-01-10,673021
Germany,DEU,2021-01-11,738905
Germany,DEU,2021-01-12,821242
Germany,DEU,2021-01-13,931430
Germany,DEU,2021-01-14,1013536
Germany,DEU,2021-01-15,1102684
Germany,DEU,2021-01-16,1158553
Germany,DEU,2021-01-17,1188919
Germany,DEU,2021-01-18,1253579
Germany,DEU,2021-01-19,1333064
Germany,DEU,2021-01-20,1411804
Germany,DEU,2021-01-21,1475552
Germany,DEU,2021-01-22,1543005
Germany,DEU,2021-01-23,1583660
Germany,DEU,2021-01-24,1609078
Germany,DEU,2021-01-25,1667083
Germany,DEU,2021-01-26,1717975
Germany,DEU,2021-01-27,1769540
Germany,DEU,2021-01-28,1814467
Germany,DEU,2021-01-29,1865576
Germany,DEU,2021-01-30,1900495
Germany,DEU,2021-01-31,1926927
Germany,DEU,2021-02-01,1984924
Germany,DEU,2021-02-02,2046986
Germany,DEU,2021-02-03,2109950
Germany,DEU,2021-02-04,2169931
Germany,DEU,2021-02-05,2234836
Germany,DEU,2021-02-06,2280260
Germany,DEU,2021-02-07,2308298
Germany,DEU,2021-02-08,2361468
Germany,DEU,2021-02-09,2420577
Germany,DEU,2021-02-10,2493356
Germany,DEU,2021-02-11,2566442
Germany,DEU,2021-02-12,2645679
Germany,DEU,2021-02-13,2707194
Germany,DEU,2021-02-14,2746937
Germany,DEU,2021-02-15,2817124
Germany,DEU,2021-02-16,2898377
Germany,DEU,2021-02-17,2992285
Germany,DEU,2021-02-18,3084026
Germany,DEU,2021-02-19,3182407
Germany,DEU,2021-02-20,3258774
Germany,DEU,2021-02-21,3315655
Germany,DEU,2021-02-22,3414898
Germany,DEU,2021-02-23,3520878
Germany,DEU,2021-02-24,3635289
Germany,DEU,2021-02-25,3764342
Germany,DEU,2021-02-26,3906167
Germany,DEU,2021-02-27,4013692
Germany,DEU,2021-02-28,4097374
Germany,DEU,2021-03-01,4241199
Germany,DEU,2021-03-02,4405112
Germany,DEU,2021-03-03,4577309
Germany,DEU,2021-03-04,4754861
Germany,DEU,2021-03-05,4950487
Germany,DEU,2021-03-06,5103109
Germany,DEU,2021-03-07,5217647
Germany,DEU,2021-03-08,5400947
Germany,DEU,2021-03-09,5593967
Germany,DEU,2021-03-10,5807918
Germany,DEU,2021-03-11,6023770
Germany,DEU,2021-03-12,6268840
Germany,DEU,2021-03-13,6464101
Germany,DEU,2021-03-14,6598755
Germany,DEU,2021-03-15,6785491
Germany,DEU,2021-03-16,6897389
Germany,DEU,2021-03-17,7020614
Germany,DEU,2021-03-18,7138010
Germany,DEU,2021-03-19,7294641
Germany,DEU,2021-03-20,7458276
Germany,DEU,2021-03-21,7584730
Germany,DEU,2021-03-22,7767917
Germany,DEU,2021-03-23,7974148
Germany,DEU,2021-03-24,8199082
Germany,DEU,2021-03-25,8435514
Germany,DEU,2021-03-26,8689679
Germany,DEU,2021-03-27,8898298
Germany,DEU,2021-03-28,9036481
Germany,DEU,2021-03-29,9235396
Germany,DEU,2021-03-30,9436164
Germany,DEU,2021-03-31,9620262
Ghana,GHA,2021-03-01,0
Ghana,GHA,2021-03-08,202252
Ghana,GHA,2021-03-10,300000
Ghana,GHA,2021-03-18,420000
Ghana,GHA,2021-03-24,500000
Gibraltar,GIB,2021-01-10,420
Gibraltar,GIB,2021-01-11,1445
Gibraltar,GIB,2021-01-12,2501
Gibraltar,GIB,2021-01-15,5135
Gibraltar,GIB,2021-01-16,5847
Gibraltar,GIB,2021-01-17,5847
Gibraltar,GIB,2021-01-18,6435
Gibraltar,GIB,2021-01-19,7017
Gibraltar,GIB,2021-01-20,7017
Gibraltar,GIB,2021-01-21,7947
Gibraltar,GIB,2021-01-22,8877
Gibraltar,GIB,2021-01-23,9807
Gibraltar,GIB,2021-01-24,10341
Gibraltar,GIB,2021-01-25,10539
Gibraltar,GIB,2021-01-26,11073
Gibraltar,GIB,2021-01-27,11073
Gibraltar,GIB,2021-01-28,12332
Gibraltar,GIB,2021-01-29,12866
Gibraltar,GIB,2021-01-30,12866
Gibraltar,GIB,2021-01-31,12886
Gibraltar,GIB,2021-02-01,12974
Gibraltar,GIB,2021-02-02,13071
Gibraltar,GIB,2021-02-03,13166
Gibraltar,GIB,2021-02-04,13246
Gibraltar,GIB,2021-02-05,13398
Gibraltar,GIB,2021-02-06,13499
Gibraltar,GIB,2021-02-07,13499
Gibraltar,GIB,2021-02-08,13904
Gibraltar,GIB,2021-02-09,14302
Gibraltar,GIB,2021-02-10,15262
Gibraltar,GIB,2021-02-11,15436
Gibraltar,GIB,2021-02-12,15600
Gibraltar,GIB,2021-02-13,15765
Gibraltar,GIB,2021-02-14,15888
Gibraltar,GIB,2021-02-15,16135
Gibraltar,GIB,2021-02-16,16261
Gibraltar,GIB,2021-02-17,16384
Gibraltar,GIB,2021-02-18,16725
Gibraltar,GIB,2021-02-19,16761
Gibraltar,GIB,2021-02-20,16761
Gibraltar,GIB,2021-02-21,17826
Gibraltar,GIB,2021-02-22,18902
Gibraltar,GIB,2021-02-23,19859
Gibraltar,GIB,2021-02-24,20443
Gibraltar,GIB,2021-02-25,21591
Gibraltar,GIB,2021-02-26,22712
Gibraltar,GIB,2021-02-27,23518
Gibraltar,GIB,2021-02-28,23518
Gibraltar,GIB,2021-03-02,24352
Gibraltar,GIB,2021-03-03,25221
Gibraltar,GIB,2021-03-04,25629
Gibraltar,GIB,2021-03-05,26163
Gibraltar,GIB,2021-03-06,27145
Gibraltar,GIB,2021-03-07,28140
Gibraltar,GIB,2021-03-08,28140
Gibraltar,GIB,2021-03-09,28431
Gibraltar,GIB,2021-03-10,28932
Gibraltar,GIB,2021-03-11,28932
Gibraltar,GIB,2021-03-12,28971
Gibraltar,GIB,2021-03-13,29610
Gibraltar,GIB,2021-03-14,29610
Gibraltar,GIB,2021-03-15,29631
Gibraltar,GIB,2021-03-16,29667
Gibraltar,GIB,2021-03-17,29749
Gibraltar,GIB,2021-03-18,29834
Gibraltar,GIB,2021-03-19,29913
Gibraltar,GIB,2021-03-20,30038
Gibraltar,GIB,2021-03-21,30119
Gibraltar,GIB,2021-03-22,30119
Gibraltar,GIB,2021-03-23,30170
Gibraltar,GIB,2021-03-24,30232
Gibraltar,GIB,2021-03-25,30671
Gibraltar,GIB,2021-03-26,30800
Gibraltar,GIB,2021-03-27,30944
Gibraltar,GIB,2021-03-28,31094
Gibraltar,GIB,2021-03-29,31098
Gibraltar,GIB,2021-03-31,31206
Gibraltar,GIB,2021-04-01,31739
Gibraltar,GIB,2021-04-02,32293
Greece,GRC,2020-12-28,447
Greece,GRC,2020-12-29,1077
Greece,GRC,2020-12-30,1722
Greece,GRC,2020-12-31,2339
Greece,GRC,2021-01-01,2603
Greece,GRC,2021-01-02,3149
Greece,GRC,2021-01-03,3869
Greece,GRC,2021-01-04,10327
Greece,GRC,2021-01-05,16631
Greece,GRC,2021-01-06,20616
Greece,GRC,2021-01-07,26445
Greece,GRC,2021-01-08,35272
Greece,GRC,2021-01-09,40427
Greece,GRC,2021-01-10,44645
Greece,GRC,2021-01-11,50045
Greece,GRC,2021-01-12,56475
Greece,GRC,2021-01-13,64932
Greece,GRC,2021-01-14,70960
Greece,GRC,2021-01-15,75412
Greece,GRC,2021-01-16,80389
Greece,GRC,2021-01-18,85475
Greece,GRC,2021-01-19,93382
Greece,GRC,2021-01-20,108167
Greece,GRC,2021-01-21,123667
Greece,GRC,2021-01-22,141298
Greece,GRC,2021-01-23,156966
Greece,GRC,2021-01-25,171890
Greece,GRC,2021-01-26,184610
Greece,GRC,2021-01-27,198161
Greece,GRC,2021-01-28,210488
Greece,GRC,2021-01-29,220621
Greece,GRC,2021-01-30,232399
Greece,GRC,2021-02-01,247251
Greece,GRC,2021-02-02,261543
Greece,GRC,2021-02-03,276103
Greece,GRC,2021-02-04,291259
Greece,GRC,2021-02-05,306441
Greece,GRC,2021-02-06,318097
Greece,GRC,2021-02-08,332812
Greece,GRC,2021-02-09,345290
Greece,GRC,2021-02-10,353412
Greece,GRC,2021-02-11,360800
Greece,GRC,2021-02-12,366749
Greece,GRC,2021-02-13,371462
Greece,GRC,2021-02-15,386049
Greece,GRC,2021-02-16,397840
